intnr;int_jahr;int_mon;mobil;az;nt;zpalter;Stib;lguelt;x1216;y1216;Bula;gkpol;BIK10;des2018;gew2018;gew2018_hr17;S1;S2_m;S2_j
762182;2017;12;0;45;0;57;2;1;NA;NA;14;7;10;0.728;0.205;383.4696072356586;1;7;1960
768651;2017;12;0;30;0;61;4;1;NA;NA;11;7;10;0.534;0.356;665.927708175095;1;7;1956
771824;2017;12;0;38;0;61;2;1;NA;NA;2;7;10;0.421;0.251;469.51644593244055;2;8;1956
773252;2017;12;0;45;0;48;3;3;12300;1;3;5;10;0.802;0.935;1748.9955256845892;2;6;1969
773405;2018;2;0;40;0;47;2;1;NA;NA;3;7;10;0.728;2.885;5396.633253048171;2;7;1970
774923;2017;12;0;38;0;38;1;1;NA;NA;3;3;9;0.296;0.927;1734.030858085149;1;3;1979
777219;2017;12;0;20;0;48;2;1;NA;NA;3;2;2;0.534;0.692;1294.4437473515889;2;5;1969
782154;2017;12;0;40;0;53;4;5;13245;0;5;7;10;1;0.875;1636.7605186887868;2;6;1964
785652;2017;12;0;35;0;53;2;1;NA;NA;5;4;4;0.534;1.181;2209.1590543673797;2;1;1964
785823;2017;12;0;50;0;59;2;2;12000;1;5;3;3;0.728;1.12;2095.053463921647;1;12;1958
786873;2017;12;0;40;0;58;2;1;NA;NA;5;3;5;0.728;0.683;1277.6084963022188;2;12;1959
788835;2017;12;0;40;0;35;2;3;12300;1;5;4;5;0.333;1.002;1874.3246168299022;2;11;1982
789649;2017;12;0;45;0;62;2;1;NA;NA;6;4;10;0.296;0.295;551.8221177293624;2;4;1955
795746;2017;12;0;45;0;53;2;2;99999;9;7;3;3;0.243;0.24;448.94002798321003;2;10;1964
797618;2017;12;0;20;1;36;2;1;NA;NA;8;2;7;1.145;4.225;7903.2150759544265;2;5;1981
800921;2018;1;0;18;0;38;3;2;12000;1;8;4;7;0.802;0.484;905.3623897661403;2;9;1979
802434;2017;12;0;41;1;45;2;2;12000;1;8;2;4;1.145;1.313;2456.076069758145;1;10;1972
803878;2017;12;0;40;0;28;2;3;12300;1;9;7;10;0.267;0.294;549.9515342794323;2;2;1989
804121;2017;12;0;25;0;9999;5;NA;NA;NA;9;2;9;0.296;0.535;1000.7621457125725;1;99;9999
807737;2017;12;0;39;0;56;2;1;NA;NA;9;6;10;0.445;0.204;381.59902378572855;2;2;1961
808523;2017;12;0;40;0;52;2;1;NA;NA;9;6;8;0.534;0.399;746.3627965220868;2;4;1965
810310;2018;1;0;40;0;33;2;3;12300;1;11;7;10;0.728;0.329;615.4219550269838;1;10;1984
813405;2018;2;0;40;0;57;1;2;12000;1;13;2;7;0.296;0.3;561.1750349790126;1;3;1960
814516;2018;2;0;40;0;62;2;1;NA;NA;14;4;7;0.296;0.246;460.16352868279034;1;6;1955
820252;2017;12;0;39;0;36;2;2;12000;1;16;3;4;0.534;1.355;2534.640574655207;2;11;1981
821101;2017;12;0;55;0;55;2;2;12000;1;11;7;10;0.445;0.684;1279.4790797521487;1;4;1962
821294;2018;1;0;45;0;56;2;1;NA;NA;11;7;10;0.445;0.227;424.6224431341195;1;5;1961
827197;2017;12;0;39;0;64;3;1;NA;NA;5;6;10;0.728;0.439;821.1861345192884;2;6;1953
830769;2017;12;0;30;0;49;6;NA;NA;NA;5;4;4;1.145;4.879;9126.576652208674;1;8;1968
831700;2017;12;0;40;0;59;1;1;NA;NA;5;4;4;0.445;0.832;1556.3254303417948;1;7;1958
834439;2017;12;0;42;0;56;2;1;NA;NA;6;7;10;0.296;0.313;585.4926198281032;1;5;1961
834961;2017;12;0;39;0;62;2;2;12000;1;6;6;8;0.667;0.609;1139.1853210073955;2;2;1955
835105;2017;12;0;45;0;55;2;1;NA;NA;6;4;7;1.145;1.108;2072.6064625224867;1;7;1962
845753;2018;1;0;24;1;39;2;3;12300;1;9;3;4;0.534;0.406;759.4568806715971;2;9;1978
847822;2018;1;0;32;1;56;2;1;NA;NA;9;4;6;0.728;1.029;1924.830369978013;2;8;1961
848093;2017;12;0;32;0;63;2;1;NA;NA;9;3;3;0.296;0.24;448.94002798321003;2;9;1954
850598;2017;12;0;30;0;58;2;1;NA;NA;12;3;3;1.145;1.739;3252.9446194283432;1;12;1959
853313;2017;12;0;40;0;29;2;2;12000;1;14;4;10;0.572;0.569;1064.3619830101939;1;8;1988
855125;2018;1;0;35;0;38;2;1;NA;NA;14;7;10;0.296;0.825;1543.2313461922847;2;4;1979
857672;2017;12;0;40;0;58;1;1;NA;NA;16;4;6;0.667;1.226;2293.3353096142314;1;3;1959
870971;2017;12;0;45;0;46;4;2;12300;1;5;5;10;0.534;0.887;1659.2075200879472;1;7;1971
871107;2017;12;0;20;0;51;1;NA;NA;NA;5;7;10;0.728;2.189;4094.707171896862;2;3;1966
872568;2018;1;0;55;0;48;2;1;NA;NA;5;3;7;0.572;0.779;1457.1845074955027;1;9;1969
872934;2017;12;0;37;0;28;2;2;12000;1;5;3;3;0.243;0.669;1251.4203280031982;1;11;1989
877545;2018;1;0;45;0;52;2;3;12300;1;5;4;4;0.296;0.282;527.5045328802718;1;8;1965
881121;2017;12;0;37;0;63;1;2;12000;1;6;3;3;1.145;4.189;7835.874071756946;1;10;1954
881492;2017;12;0;45;0;57;2;2;12000;1;7;2;5;0.728;0.445;832.4096352188686;1;8;1960
882948;2017;12;0;50;0;60;2;3;12300;1;7;3;7;0.445;0.627;1172.8558231061363;1;11;1957
889559;2017;12;0;15;0;55;2;2;12000;1;8;3;3;0.728;0.718;1343.07891704977;2;3;1962
892224;2018;1;0;53;0;45;2;3;12300;1;9;1;7;0.296;0.209;390.9519410353788;2;7;1972
894234;2017;12;0;36;0;9999;3;1;NA;NA;9;6;8;0.445;0.342;639.7395398760743;1;99;9999
894320;2017;12;0;16;0;53;2;2;12000;1;9;4;7;0.728;0.384;718.3040447731361;2;7;1964
895160;2017;12;0;60;0;54;1;NA;NA;NA;9;3;3;3;4.29;8024.80300019988;2;8;1963
895164;2017;12;0;30;0;60;2;1;NA;NA;9;2;3;0.296;0.315;589.2337867279632;2;2;1957
902359;2017;12;0;40;0;62;4;3;12300;1;14;1;9;0.728;1.509;2822.710425944433;2;4;1955
916119;2017;12;0;40;0;60;3;1;NA;NA;4;7;10;0.534;0.237;443.32827763341993;2;11;1957
930950;2017;12;0;30;0;36;2;2;12000;1;7;2;7;0.534;0.61;1141.0559044573256;2;4;1981
932921;2017;12;0;20;0;53;2;1;NA;NA;8;2;7;0.534;0.426;796.8685496701979;2;4;1964
934142;2017;12;0;70;1;56;2;2;99999;9;8;6;10;0.728;0.554;1036.3032312612434;2;8;1961
937526;2017;12;0;10;0;61;4;1;NA;NA;9;7;10;0.296;0.2;374.11668998600845;2;8;1956
937623;2017;12;0;42;0;41;2;1;NA;NA;9;7;10;0.296;0.206;385.3401906855886;2;9;1976
937764;2017;12;0;50;0;59;4;1;NA;NA;9;7;10;0.534;0.367;686.5041261243254;1;3;1958
939226;2017;12;0;50;0;53;2;1;NA;NA;9;3;4;1.145;0.923;1726.5485242854288;1;3;1964
945198;2017;12;0;45;0;57;2;2;12000;1;12;3;9;0.296;0.395;738.8804627223666;1;9;1960
949819;2018;1;0;37;0;63;2;1;NA;NA;15;3;7;0.296;0.401;750.1039634219468;2;1;1955
954942;2017;12;0;33;1;62;2;1;NA;NA;3;3;7;0.445;0.554;1036.3032312612434;2;2;1955
955596;2017;12;0;32;0;57;3;1;NA;NA;3;5;10;0.728;0.51;953.9975594643214;1;8;1960
955726;2017;12;0;40;0;62;2;3;12300;1;3;6;8;0.333;0.246;460.16352868279034;2;1;1955
960302;2017;12;0;33;0;37;2;2;12000;1;5;7;10;0.534;2.906;5435.915505496702;2;10;1980
960834;2017;12;0;39;0;53;2;3;12300;1;5;4;7;0.296;0.256;478.8693631820908;1;2;1964
961047;2018;1;0;40;0;55;2;1;NA;NA;5;4;4;0.728;1.549;2897.533763941635;2;9;1962
963669;2017;12;0;70;0;32;4;3;12300;1;7;1;7;0.728;3.207;5998.961123925645;1;1;1985
964027;2017;12;0;50;0;61;4;1;NA;NA;7;3;9;0.296;0.461;862.3389704177494;2;8;1956
970396;2017;12;0;45;0;49;2;1;NA;NA;9;4;6;1.145;0.377;705.2099606236258;1;11;1968
970486;2017;12;0;80;0;59;4;1;99999;9;9;3;3;0.296;0.225;420.8812762342595;2;12;1958
971096;2017;12;0;45;0;51;2;1;NA;NA;12;3;9;0.445;0.3;561.1750349790126;2;2;1966
972802;2017;12;0;40;0;49;1;1;NA;NA;14;3;4;0.802;1.237;2313.911727563462;1;7;1968
975774;2017;12;0;50;1;55;2;1;NA;NA;11;7;10;0.802;0.671;1255.1614949030584;1;10;1962
979917;2018;1;0;38;0;58;3;1;NA;NA;2;7;10;0.364;0.296;553.6927011792924;1;6;1959
981159;2017;12;0;40;0;49;1;1;NA;NA;3;4;4;0.728;1.91;3572.81438936638;1;7;1968
995669;2018;1;0;50;0;51;2;1;NA;NA;5;6;8;0.296;0.204;381.59902378572855;2;5;1966
996961;2018;1;0;38;0;47;2;2;12000;1;5;7;10;0.296;0.389;727.6569620227864;2;11;1970
997029;2017;12;0;40;0;55;2;1;NA;NA;5;7;10;0.534;1.001;1872.4540333799719;2;5;1962
998487;2017;12;0;42;0;49;2;1;NA;NA;5;5;5;0.445;0.718;1343.07891704977;1;2;1968
999611;2017;12;0;41;0;50;2;1;NA;NA;6;7;10;0.296;0.377;705.2099606236258;2;2;1967
1000175;2017;12;0;42;0;48;3;2;12000;1;6;6;8;2;1.198;2240.95897301619;2;6;1969
1004984;2017;12;0;23;0;55;3;1;NA;NA;8;7;10;0.267;0.324;606.0690377773336;1;6;1962
1005828;2017;12;0;45;0;55;3;2;12000;1;8;5;7;0.296;0.239;447.06944453328003;2;8;1962
1007440;2017;12;0;45;0;53;1;1;NA;NA;8;3;5;1.145;2.398;4485.6591129322405;2;7;1964
1011809;2017;12;0;40;0;63;3;2;12000;1;9;3;5;0.728;0.49;916.5858904657206;1;4;1954
1012540;2018;2;0;39;0;53;2;2;12000;1;9;1;1;2;1.277;2388.7350655606638;2;12;1964
1014091;2018;1;0;15;0;50;2;1;NA;NA;9;3;3;0.728;0.266;497.57519768139116;2;5;1967
1015560;2017;12;0;30;0;40;3;1;NA;NA;12;4;9;0.728;0.815;1524.525511692984;2;1;1977
1021505;2017;12;0;45;0;28;2;1;NA;NA;11;7;10;0.572;0.726;1358.0435846492105;2;3;1989
1022896;2017;12;0;50;0;43;3;3;12300;1;2;7;10;1.145;0.717;1341.20833359984;1;6;1974
1024481;2017;12;0;40;0;51;2;1;NA;NA;3;3;7;0.728;1.206;2255.9236406156306;2;8;1966
1030410;2017;12;0;20;0;49;2;1;12000;1;5;4;4;1.145;1.211;2265.276557865281;2;3;1968
1032869;2017;12;0;40;0;44;2;2;12000;1;6;7;10;0.728;1.443;2699.2519182490505;1;3;1973
1032908;2017;12;0;28;0;58;2;3;12300;1;6;7;10;0.728;0.461;862.3389704177494;2;5;1959
1038855;2017;12;0;38;0;53;2;1;NA;NA;9;5;8;0.534;0.649;1214.0086590045973;2;10;1964
1042363;2017;12;0;55;0;60;6;3;12340;1;14;3;4;0.617;1.529;2860.122094943034;1;10;1957
1045023;2018;1;0;40;0;56;2;2;12000;1;1;6;8;0.296;0.487;910.9741401159305;1;11;1961
1048490;2017;12;0;30;0;45;2;1;NA;NA;5;5;6;0.267;0.423;791.2567993204077;2;8;1972
1049869;2017;12;0;37;0;59;1;1;NA;NA;5;3;3;0.333;1.5;2805.8751748950626;1;10;1958
1053250;2017;12;0;16;0;54;2;1;NA;NA;7;2;2;0.296;1.004;1878.0657837297622;2;3;1963
1053286;2017;12;0;38;0;60;1;1;NA;NA;7;6;10;0.472;0.989;1850.0070319808115;1;8;1957
1054533;2017;12;0;60;0;49;4;NA;NA;NA;8;4;7;0.728;1.056;1975.3361231261244;1;3;1968
1055221;2017;12;0;52;0;50;2;1;NA;NA;8;4;4;0.364;0.707;1322.5024991005398;1;7;1967
1057142;2017;12;0;20;1;35;2;2;12000;1;9;3;3;0.534;0.535;1000.7621457125725;2;3;1982
1057180;2017;12;0;50;0;57;3;1;NA;NA;9;1;1;0.243;0.256;478.8693631820908;1;6;1960
1057616;2017;12;0;35;0;60;2;1;NA;NA;9;6;10;0.296;1.106;2068.8652956226265;1;11;1957
1059038;2017;12;0;42;0;55;2;1;12000;1;12;5;7;0.534;0.661;1236.4556604037577;1;12;1962
1060435;2018;1;0;25;1;41;2;2;12000;1;14;2;5;0.534;0.786;1470.278591645013;2;1;1977
1061661;2017;12;0;46;0;58;2;2;12000;1;14;3;4;0.296;0.526;983.9268946632021;2;11;1959
1062811;2017;12;0;42;0;64;2;1;NA;NA;15;4;6;0.296;0.334;624.774872276634;2;6;1953
1064130;2017;12;0;58;0;31;2;1;NA;NA;16;2;4;0.267;0.301;563.0456184289426;1;9;1986
1064412;2017;12;0;25;0;42;2;2;12000;1;8;4;7;0.534;0.483;903.4918063162103;2;12;1975
1064451;2017;12;0;22;0;39;2;1;12000;1;8;3;3;0.534;0.419;783.7744655206875;2;11;1978
1064491;2017;12;0;30;0;42;2;2;12000;1;14;3;7;0.534;0.391;731.3981289226465;2;10;1975
1064725;2018;1;0;30;0;39;2;1;NA;NA;5;7;10;0.802;0.947;1771.4425270837498;2;11;1978
1065017;2018;1;0;45;0;53;2;2;12000;1;12;2;3;0.296;0.362;677.1512088746751;2;12;1964
1067689;2018;1;0;40;0;47;2;1;NA;NA;15;2;7;0.534;1.077;2014.6183755746551;2;8;1970
1068879;2018;3;0;30;0;39;2;2;12000;1;14;4;5;0.534;0.576;1077.4560671597042;2;4;1978
1070153;2017;12;0;10;1;48;5;2;12000;1;11;7;10;0.728;0.909;1700.3603559864082;1;8;1969
1070547;2017;12;0;40;0;48;2;1;NA;NA;11;7;10;0.296;0.516;965.2210601639017;2;8;1969
1072820;2017;12;0;25;0;33;2;1;NA;NA;1;1;5;0.534;0.596;1114.867736158305;2;2;1984
1080814;2017;12;0;50;0;61;2;2;12000;1;3;3;7;0.534;0.459;858.5978035178894;1;4;1956
1085867;2017;12;0;19;0;53;2;1;NA;NA;5;6;8;0.534;0.405;757.5862972216671;2;4;1964
1087575;2017;12;0;45;0;45;2;1;NA;NA;5;5;6;0.296;0.399;746.3627965220868;1;9;1972
1092267;2017;12;0;42;1;54;2;1;NA;NA;5;3;7;0.296;0.299;559.3044515290826;2;6;1963
1098816;2017;12;0;30;0;46;4;2;12000;1;5;6;8;0.728;1.875;3507.343968618829;2;1;1971
1101933;2018;2;0;40;0;37;2;2;12000;1;6;7;10;0.296;0.848;1586.2547655406756;2;5;1980
1105485;2017;12;0;35;0;51;1;1;NA;NA;6;2;7;1.415;4.485;8389.56677293624;1;5;1966
1108696;2018;1;0;45;0;61;3;1;NA;NA;7;4;9;0.421;0.532;995.1503953627823;1;5;1956
1110200;2017;12;0;10;0;64;1;1;12000;1;10;4;8;0.296;0.281;525.6339494303419;2;10;1953
1113856;2017;12;0;40;0;29;2;1;NA;NA;8;2;7;0.572;0.962;1799.5012788327003;1;6;1988
1115330;2018;3;0;45;0;56;1;2;12000;1;8;6;10;0.421;0.329;615.4219550269838;1;4;1961
1121760;2017;12;0;44;1;34;1;1;NA;NA;9;7;10;0.688;4.672;8739.365878073155;1;6;1983
1123180;2017;12;0;40;0;50;2;2;12000;1;9;3;9;0.267;0.203;379.72844033579855;1;12;1967
1123972;2017;12;0;40;1;48;2;2;12000;1;9;3;7;0.534;0.339;634.1277895262843;1;1;1969
1126297;2017;12;0;50;1;48;2;2;12000;1;9;2;7;0.534;0.566;1058.7502326604035;1;12;1969
1126356;2018;1;0;65;0;45;3;4;12340;1;9;4;7;0.534;0.259;484.4811135318809;2;12;1972
1126390;2017;12;0;45;0;43;2;1;NA;NA;9;2;7;0.572;0.354;662.1865412752348;1;5;1974
1127118;2018;1;0;43;0;44;2;2;12000;1;9;5;8;0.421;0.208;389.0813575854487;1;6;1973
1127375;2017;12;0;35;0;60;1;1;NA;NA;9;3;7;0.333;1.061;1984.6890403757743;1;1;1957
1127393;2017;12;0;39;0;9999;2;1;NA;NA;9;3;7;0.534;0.329;615.4219550269838;1;9;9999
1130215;2017;12;0;10;0;60;2;1;NA;NA;9;1;5;1.415;1.292;2416.793817309614;2;12;1957
1131190;2018;1;0;42;0;57;2;1;12000;1;9;3;9;0.445;0.332;621.0337053767739;1;1;1961
1132082;2017;12;0;35;0;21;2;2;12000;1;9;3;4;1.415;4.705;8801.095131920849;2;3;1996
1132429;2017;12;0;35;0;68;2;2;12000;1;11;7;10;0.382;0.323;604.1984543274035;1;9;1949
1132458;2017;12;0;40;0;59;3;2;12000;1;11;7;10;0.296;0.299;559.3044515290826;2;3;1958
1135357;2017;12;0;11;0;71;2;1;NA;NA;12;4;4;0.728;0.492;920.3270573655807;2;10;1946
1135403;2017;12;0;35;0;49;1;1;NA;NA;12;4;4;0.296;0.836;1563.8077641415152;2;8;1968
1139911;2017;12;0;45;0;52;3;2;12000;1;14;2;9;0.728;0.467;873.5624711173297;2;8;1965
1140513;2017;11;0;40;0;32;2;2;12000;1;11;7;10;1.145;0.668;1249.549744553268;2;6;1985
1141668;2017;11;0;40;0;28;1;1;NA;NA;11;7;10;0.572;0.67;1253.2909114531283;1;8;1989
1142324;2017;11;0;35;0;56;2;2;12000;1;1;1;9;0.728;0.666;1245.8085776534078;2;6;1961
1146700;2017;11;0;45;0;47;2;4;99999;9;3;6;7;0.267;0.508;950.2563925644613;2;6;1970
1147715;2017;11;0;45;0;27;3;1;NA;NA;3;7;10;1.145;1.523;2848.8985942434538;1;3;1990
1147949;2017;11;0;40;0;54;4;3;12300;1;3;7;10;0.534;0.553;1034.4326478113132;2;1;1963
1149602;2017;11;0;45;0;50;2;2;12000;1;3;4;9;0.572;0.676;1264.5144121527085;2;1;1967
1150920;2017;11;0;50;1;53;2;2;12000;1;3;6;8;0.728;0.373;697.7276268239057;2;6;1964
1154514;2017;11;0;32;0;60;2;1;NA;NA;5;7;10;1.145;0.922;1724.6779408354987;2;1;1957
1155565;2017;11;0;43;0;56;2;2;12000;1;5;6;8;0.534;0.447;836.1508021187287;1;11;1961
1156166;2017;11;0;40;0;52;1;1;NA;NA;5;6;8;0.534;1.867;3492.379301019388;2;9;1965
1158449;2017;12;0;40;0;32;2;1;NA;NA;5;7;10;0.534;2.426;4538.035449530282;1;6;1985
1160931;2017;12;0;27;0;60;2;2;12000;1;5;6;10;0.296;0.238;445.19886108335;2;4;1957
1162598;2017;11;0;12;1;45;2;1;NA;NA;5;6;8;0.534;0.828;1548.8430965420746;2;2;1972
1169359;2017;11;0;45;0;53;2;2;12000;1;6;6;8;0.267;0.224;419.0106927843294;1;8;1964
1172270;2017;11;0;38;0;52;2;3;12300;1;7;3;9;0.534;0.786;1470.278591645013;1;1;1965
1176887;2017;11;0;60;0;35;4;2;12000;1;8;5;10;0.445;0.43;804.350883469918;1;1;1982
1177136;2017;11;0;60;0;22;2;1;12000;1;8;7;10;0.559;0.407;761.3274641215271;1;9;1995
1178999;2017;12;0;50;0;69;4;2;99999;9;8;3;5;0.296;0.973;1820.0776967819309;1;1;1948
1179203;2017;11;0;60;0;59;2;1;NA;NA;8;3;4;0.267;0.33;617.2925384769139;1;8;1958
1181556;2017;12;0;20;1;37;2;1;NA;NA;8;6;10;0.728;0.606;1133.5735706576054;2;10;1980
1182338;2017;12;0;100;0;59;2;4;12340;1;8;2;7;0.296;0.208;389.0813575854487;2;10;1958
1184373;2017;11;0;60;0;53;4;2;12000;1;8;4;4;0.534;0.854;1597.4782662402556;1;6;1964
1184547;2017;11;0;34;0;47;3;2;12000;1;8;3;3;0.267;0.25;467.6458624825105;2;5;1970
1184716;2017;11;0;35;0;36;4;1;NA;NA;9;4;10;1.145;0.825;1543.2313461922847;1;6;1981
1185709;2017;11;0;32;0;47;2;4;12340;1;9;7;10;0.296;0.21;392.8225244853088;1;6;1970
1185757;2017;11;0;15;0;38;2;1;NA;NA;9;7;10;1.145;0.931;1741.513191884869;2;4;1979
1189652;2017;11;0;25;0;54;3;1;NA;NA;9;4;4;0.572;0.23;430.2341934839097;2;12;1962
1190129;2017;11;0;25;0;47;2;1;NA;NA;9;2;7;0.534;0.523;978.3151443134119;2;10;1970
1192620;2017;11;0;30;0;37;2;2;31200;0;9;6;10;0.296;0.204;381.59902378572855;2;2;1980
1197330;2017;11;0;30;0;55;7;1;NA;NA;12;3;3;0.925;1.644;3075.239191684989;1;9;1962
1197863;2017;11;0;45;0;57;2;3;12300;1;12;2;2;0.534;1.433;2680.5460837497503;2;11;1960
1199415;2017;11;0;40;0;47;1;4;12340;1;14;6;8;0.296;0.317;592.9749536278233;1;1;1970
1199435;2018;1;0;70;0;71;4;2;12000;1;14;6;8;1.145;1.541;2882.5690963421944;1;1;1947
1199877;2017;11;0;42;0;47;2;2;12000;1;14;3;7;0.534;0.391;731.3981289226465;2;1;1970
1202798;2017;12;0;40;0;45;2;3;12300;1;14;7;10;0.728;0.42;785.6450489706176;2;11;1972
1205213;2017;11;0;44;0;49;9;1;NA;NA;15;4;5;0.421;0.65;1215.8792424545272;1;3;1968
1206813;2017;11;0;20;0;58;1;2;12000;1;16;4;5;0.728;1.957;3660.7318115130925;2;4;1959
1207506;2017;11;0;18;0;59;1;1;12000;1;16;1;3;0.534;0.746;1395.4552536478113;2;8;1958
1208013;2017;12;0;38;0;40;2;2;12000;1;14;3;9;1.145;1.155;2160.523884669198;1;7;1977
1210497;2017;12;0;40;1;64;2;2;12000;1;15;3;7;0.728;0.846;1582.5135986408154;1;1;1953
1210995;2017;12;0;60;0;62;5;4;12340;1;15;4;5;0.534;0.583;1090.5501513092142;1;12;1955
1225081;2017;12;0;10;0;54;2;NA;NA;NA;4;7;10;0.667;0.82;1533.8784289426344;1;12;1963
1228655;2018;1;0;55;0;55;2;1;NA;NA;5;6;10;0.802;0.644;1204.6557417549473;1;7;1962
1231648;2017;12;0;30;0;36;1;NA;NA;NA;5;4;9;1.145;4.176;7811.556486907855;2;12;1981
1240078;2017;12;0;30;0;49;1;1;NA;NA;6;3;3;0.728;2.92;5462.103673795723;2;6;1968
1240871;2017;12;0;13;0;59;2;NA;NA;NA;6;3;4;0.534;0.462;864.2095538676793;2;9;1958
1241459;2018;1;0;30;0;41;2;1;NA;NA;7;3;7;0.534;0.346;647.2218736757944;2;4;1976
1243846;2017;12;0;24;0;48;2;1;NA;NA;7;3;3;0.534;0.357;667.7982916250251;2;4;1969
1243986;2018;2;0;40;0;40;2;1;NA;NA;7;1;1;0.534;0.841;1573.1606813911653;2;8;1977
1244570;2017;12;0;40;1;53;2;NA;NA;NA;10;3;7;0.534;0.719;1344.9495004997002;2;6;1964
1250095;2017;12;0;14;0;55;2;1;12000;1;8;3;9;0.728;0.406;759.4568806715971;2;6;1962
1255365;2017;12;0;40;0;58;2;1;NA;NA;9;4;4;0.267;0.339;634.1277895262843;1;1;1959
1256011;2017;12;0;40;0;43;1;1;NA;NA;9;1;1;0.534;0.804;1503.9490937437538;1;5;1974
1260817;2017;12;0;36;0;57;1;3;12430;0;9;2;2;0.728;1.306;2442.981985608635;1;8;1960
1261781;2017;12;0;60;0;50;1;1;12000;1;9;2;5;0.296;0.813;1520.7843447931239;1;10;1967
1264177;2018;1;0;40;0;43;2;2;12000;1;12;3;9;0.534;1.486;2779.687006596042;2;11;1974
1266320;2017;12;0;30;1;60;2;1;NA;NA;13;2;3;0.296;0.296;553.6927011792924;2;11;1957
1267947;2017;12;0;40;0;60;2;1;NA;NA;14;7;10;0.296;0.417;780.0332986208275;1;8;1957
1268985;2017;12;0;40;0;56;2;1;NA;NA;14;3;3;1.145;0.941;1760.2190263841694;2;11;1961
1273713;2017;12;0;40;0;43;3;1;NA;NA;3;1;9;0.728;0.953;1782.6660277833298;1;5;1974
1273754;2017;12;0;65;0;50;1;1;NA;NA;3;5;5;0.267;1.036;1937.9244541275236;1;10;1967
1274600;2017;12;0;39;0;52;3;2;12000;1;8;4;7;0.333;0.26;486.35169698181096;1;4;1965
1274898;2017;12;0;40;0;36;2;1;NA;NA;9;2;7;1.145;1.225;2291.4647261643017;1;12;1981
1275032;2017;12;0;40;0;46;2;1;12000;1;9;7;10;0.296;0.426;796.8685496701979;2;5;1971
1275482;2018;1;0;40;0;61;2;1;NA;NA;14;3;4;1.145;1.086;2031.4536266240257;1;12;1956
1275704;2018;1;0;37;0;56;2;2;12000;1;14;3;3;0.445;0.482;901.6212228662802;2;11;1961
1277116;2017;12;0;20;1;49;2;2;12000;1;11;7;10;0.534;0.264;493.8340307815311;2;7;1968
1277818;2017;12;0;25;1;43;2;1;NA;NA;9;2;9;0.534;0.326;609.8102046771937;2;7;1974
1277983;2017;12;0;35;0;47;1;2;12000;1;2;7;10;0.296;0.419;783.7744655206875;1;4;1970
1278518;2018;1;0;40;0;46;2;1;NA;NA;9;3;5;0.728;0.335;626.6454557265641;1;8;1971
1279504;2018;2;0;40;0;32;2;2;12000;1;12;6;10;1.145;1.448;2708.6048354987006;1;12;1985
1280330;2018;1;0;45;0;44;4;1;NA;NA;14;4;4;0.296;0.903;1689.136855286828;2;11;1973
1280453;2017;12;0;40;0;45;3;1;NA;NA;5;5;10;0.534;0.487;910.9741401159305;2;12;1972
1280832;2017;12;0;40;0;44;2;1;NA;NA;11;7;10;0.534;0.717;1341.20833359984;1;8;1973
1281455;2017;12;0;41;0;46;3;3;12300;1;5;4;4;0.728;0.679;1270.1261625024986;1;4;1971
1282293;2018;2;0;55;0;43;2;2;31200;0;14;7;10;1.145;1.04;1945.4067879272438;1;8;1974
1282751;2017;12;0;42;0;49;4;2;12000;1;8;4;4;0.534;0.793;1483.3726757945233;2;9;1968
1283545;2017;12;0;40;0;50;1;1;NA;NA;8;4;8;0.572;2.138;3999.30741595043;1;8;1967
1283608;2017;12;0;30;1;35;2;1;NA;NA;2;7;10;0.534;0.37;692.1158764741156;2;11;1982
1284737;2017;12;0;20;0;46;2;2;12000;1;5;3;3;0.534;0.456;852.9860531680991;2;8;1971
1285240;2017;12;0;42;0;31;2;1;NA;NA;9;3;5;0.534;0.344;643.4807067759343;1;10;1986
1285467;2017;12;0;30;0;51;2;2;12000;1;3;2;7;0.572;0.46;860.4683869678194;2;8;1966
1285522;2017;12;0;32;0;51;2;1;NA;NA;9;7;10;1.145;0.396;740.7510461722967;1;7;1966
1285747;2017;12;0;22;0;32;2;1;NA;NA;8;3;7;1.145;0.941;1760.2190263841694;2;5;1985
1286342;2017;12;0;35;0;48;2;2;12000;1;16;2;4;0.534;0.701;1311.2789984009594;2;4;1969
1286368;2017;12;0;35;0;50;2;1;NA;NA;8;3;5;0.728;0.898;1679.7839380371777;1;5;1967
1286421;2017;12;0;50;1;45;2;1;NA;NA;9;4;9;0.267;0.208;389.0813575854487;1;12;1972
1286451;2018;3;0;40;0;48;2;3;12300;1;14;5;5;1.415;1.355;2534.640574655207;1;3;1970
1286493;2018;1;0;40;1;44;1;1;NA;NA;8;4;7;0.802;3.902;7299.0166216270245;1;5;1973
1286752;2018;1;0;43;0;55;1;2;12000;1;9;2;7;0.534;0.821;1535.7490123925643;1;5;1962
1286820;2017;12;0;43;0;44;2;1;NA;NA;15;3;4;0.728;0.677;1266.3849956026384;2;7;1973
1287483;2017;12;0;50;0;42;2;2;12000;1;13;1;7;0.445;0.309;578.0102860283829;2;6;1975
1287577;2017;12;0;44;0;50;2;2;12000;1;9;6;8;0.572;0.318;594.8455370777533;1;4;1967
1287602;2017;12;0;39;0;49;2;2;12000;1;14;3;4;0.728;0.55;1028.8208974615231;2;3;1968
1287811;2017;12;0;12;0;44;2;1;NA;NA;9;2;7;0.534;0.335;626.6454557265641;2;1;1973
